	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
3081								This year, local health departments hired part-time water samplers and purchased testing equipment with a $282,355 grant from the Environmental Protection Agency.	This year, Peninsula health officials got the money to hire part-time water samplers and purchase testing equipment thanks to a $282,355 grant from the Environmental Protection Agency.	5.0
3082								Roslyn shares gained 82 cents to close at $20.79 yesterday in Nasdaq trading.	In recent dealings, shares of Roslyn were up 40 cents, or 1.9 percent, to $21.25.	5.0
3083								He may not have been there, the defence official said on Thursday.	He may not have been there, said a defence official speaking on condition of anonymity.	5.0
3084								American has laid off 6,500 of its Missouri employees since Dec. 31, according to Driskill.	Since October 2001, American has laid off 6,149 flight attendants, according to George Price, a union spokesman.	5.0
3085								She met Lady Mary at her Double Bay home yesterday to thank her for the donation.	She met Lady Mary for the first time at her Double Bay home in Sydney yesterday to thank her in person for the donation.	5.0
3086								Acting Police Chief Francisco Ortiz said the explosion was being treated as a criminal matter, but no possibility had been ruled out.	Acting New Haven Police Chief Francisco Ortiz said police were treating the explosion as a criminal matter.	0.0
3087								The value will total about $124 million, including convertible securities, according to Corel.	Including convertible securities, the total estimated value of the deal is $124 million, according to Corel.	5.0
3088								I can say I am being forced into exile by the world superpower, he said.	I am being forced into exile by the world's superpower, Taylor said in an address videotaped at his home.	5.0
3089								Goss said CIA Director George Tenet has provided the committee with 19 volumes of documents on prewar intelligence which has been made available to House members.	He also noted that Tenet has provided the committee with 19 volumes of documents on prewar intelligence which has been made available to House members.	5.0
3090								The U.N. troops are in Congo to protect U.N. installations and personnel, and they can only fire in self defense and have been unable to stem the violence.	The troops - whose mandate is to protect U.N. installations and personnel - can only fire in self-defense and have been unable to stem the violence.	5.0
3091								The 30-year bond US30YT=RR slid 1-10/32 for a yield of 4.30 percent, up from 4.23 percent.	The 30-year bond US30YT=RR jumped 20/32, taking its yield to 4.14 percent from 4.18 percent.	0.0
3092								North American markets grabbed early gains Monday morning, as earnings season begins to slow and economic indicators take the spotlight.	North American futures pointed to a strong start to the first trading session of the week Monday, as earnings season slows and economic indicators take the spotlight.	5.0
3093								"The service also features a ""self-healing"" option that can provide continuous access to critical applications."	"It also offers a ""self-healing"" option so businesses have continuous access to critical servers, data and applications."	0.0
3094								Shares of the Smithfield rose more than 8 percent as the company said it expected the transaction to boost earnings immediately.	Smithfield shares rose more than 8 per cent yesterday as the company said it expected the transaction to boost earnings immediately.	5.0
3095								Consolidated volume was heavy, with 2.17 billion shares traded, compared with 1.92 billion on Tuesday.	Consolidated volume was moderate, with 1.91 billion shares traded on the New York Stock Exchange, compared to 1.5 billion Monday.	0.0
3096								Chief Executive Rod Eddington is to meet the three unions separately on Monday afternoon.	Eddington is to meet the other two unions separately later on Monday.	5.0
3097								He had said before the meeting that he planned to urge Chinese officials to move quickly to adopt a more flexible currency system.	He has said he plans to urge Chinese officials during the G20 meeting to move more quickly to adopt a more flexible currency system.	5.0
3098								With Claritin's decline, Schering-Plough's best-selling products now are two drugs used together to treat hepatitis C, the antiviral pill ribavirin and an interferon medicine called Peg-Intron.	With Claritin's decline, Schering-Plough's best-selling products are now antiviral drug ribavirin and an interferon medicine called Peg-Intron -- two drugs used together to treat hepatitis C.	5.0
3099								Shares of Smithfield closed up $1.64, or 8.5 percent, at $20.85, on the New York Stock Exchange.	Shares of Smithfield rose $1.64 yesterday to close at $20.85, a rise of 8.5 per cent, on the New York Stock Exchange.	5.0
3100								He planned Monday to formally announce the effort alongside several union presidents.	He plans to announce the effort formally tomorrow in Cincinnati alongside several union presidents.	5.0
3101								TSMC also accused Syndia of trying to interfere with its customer relationships.	TSMC feels that Syndia's actions are designed to interfere with TSMC's customer relationships, the company said.	5.0
3102								Also at increased risk are those whose immune systems suppressed by medications or by diseases such as cancer, diabetes and AIDS.	Also at increased risk are those with suppressed immune systems due to illness or medicines.	5.0
