,index,genre,filename,year,old_index,source1,source2,sentence1,sentence2,score
11813,,,SMTeuroparl,2012test,,,,I am one of those Members who attends sittings quite faithfully.,I am one of the Members who are quite honourably here.,4.167
1657,,,,,,,,"SUVs parked on residential streets in Monrovia were tagged with ""ELF"" and other slogans, and another was set ablaze in front of a house, Sgt. Tom Wright said.","Several SUVs parked on residential streets in Monrovia were tagged with ``ELF'' and other slogans, said Sgt. Tom Wright.",1.0
2628,,,,,,,,"It reports a mailing list of 50,000 and support from about 500 congregations and 50 bishops.",The group has the support of about 215 churches and an estimated 25 bishops.,1.0
11932,,,SMTeuroparl,2012test,,,,"The standards are scarcely comparable, let alone transferable.",The norms are hardly comparable and still less transferable.,4.5
6825,1022.0,main-captions,images,2014,32,none,none,A dark brown horse standing in a field.,A brown horse stands in a lush green field.,4.2
10372,4569.0,main-news,headlines,2014,276,none,none,South Africans mark ailing Mandela's 95th birthday,South Africa's former PM Nelson Mandela back in hospital,1.4
11821,,,SMTeuroparl,2012test,,,,Let me remind you that our allies include fervent supporters of this tax.,"I would like to remind you that among our allies, there are ardent supporters of this tax.",4.5
12831,,,SMTeuroparl,2012train,,,,The only instance in which no tax is levied is when the supplier is in a non-EU country and the recipient is in a Member State of the EU.,The only case for which no tax is not yet seen is one of supply in the European Community from a third country.,3.25
16233,,,belief,2015,,,,government - historical debt outstanding - annual 2000 - 2009 and now your ossiah is going to double that.,government - historical debt outstanding - annual 2000 - 2009 the 2009 debt number is from the bush administration's fiscal year.,3.0
2101,,,,,,,,"On Monday the Palestinian Prime Minister, Mahmoud Abbas, will report to the Palestinian parliament on his Government's achievements in its first 100 days in office.",Palestinian Prime Minister Mahmoud Abbas must defend the record of his first 100 days in office before Parliament today as the death toll in the occupied territories continues to rise.,1.0
16360,,,belief,2015,,,,i'm open minded and i just don't take things as personally as others do.,i'm all for campaigning but i think that this was really a step too far.,0.0
10454,4651.0,main-news,headlines,2014,371,none,none,NATO: Patriot missile battery operational on Syrian border,"Obama: Patriot missile batteries, troops to stay in Jordan near Syrian border",3.2
3347,,,,,,,,"""30 years waiting for you,"" read one banner hoisted over the crowd, as many wept tears of happiness at finally seeing and hearing their idol.","""30 years waiting for you,"" read one banner hoisted over the crowd, as many concert-goers wept tears of happiness.",5.0
15483,,,tweet-news,2014,,,,President ? If she wants it,President Hillary Clinton? If she wants it,3.4
13247,,,surprise.OnWN,2012test,,,,(cause to) stop speaking or bring about silence,move so that an opening or passage is obstructed; make shut.,0.5
12706,,,SMTeuroparl,2012train,,,,". (ES) Mr President, enlargement is essential for the construction of a strong and united European continent.","- (ES) Mr President, enlargement is essential for the construction of a strong and united continent of Europe.",4.8
2591,,,,,,,,"Indonesia's army has often been accused of human rights abuses during GAM's battle for independence, charges it has generally denied while accusing the separatists of committing rights violations.","Indonesia's army has been accused of human rights abuses during its earlier battles with GAM, charges it has generally denied.",1.0
6077,274.0,main-captions,MSRvid,2012test,408,none,none,A man is riding a skateboard.,A woman is cutting a potato.,0.0
4345,,,,,,,,"On Monday, Christian Ganczarski was apprehended at the airport and was to appear before an anti-terrorism judge soon, the officials said.","On Monday, Christian Ganczarski was apprehended at the airport and was to appear before an anti-terrorism judge in the coming days, the officials said on condition of anonymity.",5.0
10536,4733.0,main-news,headlines,2014,479,none,none,Driver in Spanish train crash faces questions from judge,Train driver in Spain crash questioned by judge,5.0
10952,5149.0,main-news,headlines,2015,494,none,none,Hong Kong stocks end higher,Indian stocks open higher,0.6
9806,4003.0,main-news,headlines,2013,315,none,none,Mali's President Hands in Resignation,Mali's President Formally Resigns,4.6
15370,,,OnWN,2014,,,,Saturate or inocculate with a substance.,make a mark or lines on a surface.,0.2
5418,,,,,,,,"Without the fleet, NASA has relied on the Russian space program to rotate crew members for the International Space Station and to send supplies to the orbiting laboratory.","Without the shuttle fleet, NASA is relying on the Russian space program to rotate crew members on the International Space Station and send new supplies to the orbiting laboratory.",5.0
14446,,,OnWN,2013,,,,"be given to, come into the possession of",come into the possession of.,4.4
9326,3523.0,main-news,deft-news,2014,73,none,none,iran's nuclear projects are for peaceful purposes.,iran insists that its nuclear program is for peaceful purposes,3.6
13660,,,surprise.OnWN,2012test,,,,reduce to small pieces by pounding or abrading,reduce to small pieces or particles by pounding or abrading.,5.0
15208,,,OnWN,2014,,,,the act of preserving or protecting something,the activity of supplying or providing something.,0.0
14231,,,OnWN,2013,,,,"the act of turning, rotating an object",the act of breaking something.,0.2
2938,,,,,,,,"Durst was acquitted this week in the murder of his elderly neighbor, 71-year-old Morris Black.","Durst, a millionaire, pleaded self-defense in the death of his neighbor Morris Black.",1.0
9943,4140.0,main-news,headlines,2013,486,none,none,Man sets himself on fire at Breivik trial,Man sets self afire outside Breivik trial,4.6
2818,,,,,,,,"Mr Hadley, who has a new partner and child, said: ""I am absolutely delighted.","In a statement issued by his solicitors, Mr Hadley said: ""I am absolutely delighted with the outcome of proceedings.",1.0
12863,,,SMTeuroparl,2012train,,,,"Unfortunately, the ultimate objective of a European Constitution would be precisely the opposite, and so, of course, we cannot vote for it.",Unfortunately the final objective of a European Constitution would be exactly opposite and obviously we cannot approve it.,4.8
10230,4427.0,main-news,headlines,2014,102,none,none,Two Santa trackers competing this Christmas,Spain turning back the clock on siestas,0.0
14145,,,OnWN,2013,,,,the act or means of getting rid of something.,the physical position of something.,0.4
15085,,,OnWN,2014,,,,the state of being retained,the state of being active.,0.8
3373,,,,,,,,"Those in their twenties who ejaculated more than five times a week were one-third less likely to develop aggressive prostate cancer later in life, they say.",Those who ejaculated more than five times a week were a third less likely to develop serious prostate cancer in later life.,5.0
10769,4966.0,main-news,headlines,2015,27,none,none,NA President‚Äôs message on the World Press Freedom Day,Pakistan marks World Press Freedom Day,2.2
12508,,,SMTeuroparl,2012train,,,,on the situation in Burma,On the situation in Burma.,5.0
13102,,,SMTeuroparl,2012train,,,,"Mr President, I voted for the García-Margallo y Marfil report on the taxation of electronic commerce.","Mr President, I voted in favour of the García-Margallo y Marfil report, which concerns the taxation of services provided by way.  ",3.6
5053,,,,,,,,"Drewes and a friend were playing a game of ""ding-dong-ditch"" -- ringing doorbells and running away -- in the Woodbury neighborhood in suburban Boca Raton.","Drewes and his friend were pulling a mischievous, late-night game of ""ding-dong-ditch"" knocking on doors or ringing doorbells and running in the Woodbury neighborhood in suburban Boca Raton.",5.0
10043,4240.0,main-news,headlines,2013,612,none,none,Pak: 20 dead in anti-Islam film protests,"25 injured in anti-Islam film protest in Islamabad, Pakistan",2.2
11681,,,SMTeuroparl,2012test,,,,Neither was there a qualified majority within this House to revert to Article 272.,There was no qualified majority in this Parliament to go back to Article 272.,5.0
5868,65.0,main-captions,MSRvid,2012test,99,none,none,A squirrel is spinning around in circles.,A squirrel runs around in circles.,4.0
1577,,,,,,,,"Nine seconds later, it broke the sound barrier and continued its steep powered ascent.","Nine seconds later, SpaceShipOne broke the sound barrier, the company said.",1.0
10199,4396.0,main-news,headlines,2014,61,none,none,Hundreds of Bangladesh clothes factory workers ill,Hundreds fall sick in Bangladesh factory,4.4
13428,,,surprise.OnWN,2012test,,,,someone or something that is the agent of fulfilling desired expectations,someone (or something) on which expectations are centered.,5.0
13073,,,SMTeuroparl,2012train,,,,"While withdrawing the resolution, however, I express the conviction that this Parliament would have made its voice heard better if, in anticipation of the Council of Nice, it had devoted a specific and separate resolution to these important and difficult topics of the Intergovernmental Conference, instead of dealing with them in a single resolution that also embraces all the other points on the Council agenda.","By withdrawing our resolution, I nevertheless expresses the conviction that our Parliament would have done better its voice heard in devoting, in view of the Nice European Council, a specific and separate resolution to the issues so important and so difficult for the Intergovernmental Conference, rather than dealt with in the context of a single resolution including also all the other items on the agenda for the Council.",4.4
