	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
9566	3763	main-news	headlines	2013	14	none	none	Syrian rebels move command from Turkey to Syria	Free Syrian Army moves headquarters from Turkey to Syria	3.8
10402	4599	main-news	headlines	2014	311	none	none	Egypt army cracks down on Brotherhood	Egypt's military cracks down on Muslim Brotherhood	4.0
676								People with two copies of the mutated gene have double this risk, the researchers said.	The risk is doubled for people with two copies of the mutated gene, the researchers said.	5.0
4197								Many conservatives have staunchly opposed condom programs, saying they send the wrong message and encourage and enable teens to have sex before marriage.	Some conservative groups have staunchly opposed such programs, saying they send the wrong message and in effect encourage and enable teens to have sex before marriage.	5.0
7429	1626	main-captions	images	2015	388	none	none	A small dog runs through an obstacle course.	A small dog jumping over an obstacle.	3.8
3874								Yesterday, two Japanese diplomats were killed in an apparent ambush near Tikrit, 175 kilometres north of the capital.	Two Japanese diplomats were also killed in an ambush near Tikrit, according to the Japanese Foreign Ministry.	5.0
9787	3984	main-news	headlines	2013	289	none	none	No problem if Mulayam forms Third Front: Congress	No problem if Mulayam forms third front: Digvijay	3.2
3441								When Biggs's body was found, authorities had no leads until four months later, when a tipster said Mallard talked about the incident at a party.	Authorities had no leads in Biggs' death until four months later, when a tipster said Mallard talked about the incident at a party.	5.0
4370								He wants to kill him, but then I suppose I'd be that angry too if somebody tried to kill my old man,\" he said.	\"He's wild, he wants to kill him, but then I suppose I'd be that angry too if somebody tried to kill my old man.\"	5.0
4855								That client component, the Microsoft Windows Rights Management Client 1.0, is what Microsoft posted for free download Tuesday.	Microsoft released Windows Rights Management Client 1.0, the first software client, for free download earlier this week.	5.0
6599	796	main-captions	MSRvid	2012train	444	none	none	A boy played a keyboard.	A person is playing a piano keyboard.	3.2
4033								The additional contribution brings total U.S. food aid to North Korea this year to 100,000 tonnes.	The donation of 60,000 tons brings the total of U.S. contributions for the year to 100,000.	5.0
9110	3307	main-news	MSRpar	2012train	552	none	none	Air Canada, the largest airline in Canada and No. 11 in the world, has been under court protection from creditors since April 1.	The No. 11 airline in the world, Air Canada has been under court protection from creditors since April 1.	4.25
3589								His spokesman, Tom Parker, said Moore's attorneys would respond to the complaint Monday.	Parker said Moore's lawyers were reviewing the complaint and would respond Monday.	5.0
7508	1705	main-captions	images	2015	613	none	none	Three children playing with hay outdoors, throwing some at camera lens.	Three young children play in the hay, throwing some at the camera.	4.8
3597								The United States and Russia have spent billions since the 1960s on a handful of space craft designed to land on Mars.	The United States and Russia spent billions on a dozen or so robotic craft meant to land on Mars and radio back their findings.	5.0
5943	140	main-captions	MSRvid	2012test	204	none	none	someone is slicing a vegetable.	Someone is slicing a tomato.	3.0
10463	4660	main-news	headlines	2014	380	none	none	Syria Regime Agrees to Attend Peace Conference	Syria, opposition agree 'in principle' to attend peace conference	3.0
4553								The 12-nation currency has risen by 33 percent against the dollar over the past 15 months.	The euro is up 9 percent against the dollar in the past six weeks.	5.0
9887	4084	main-news	headlines	2013	413	none	none	Jeremy Hunt distances himself from adviser who 'overstepped the mark'	Jeremy Hunt clings on as SpAd quits over News Corp emails	2.0
4102								\"Instead of pursuing the most imminent and real threats to our future -- terrorism -- this Bush administration chose to settle old scores,\" he said.	\"Instead of pursuing the most imminent and real threats - international terrorists,\" Graham said, \"this Bush administration chose to settle old scores.\"	5.0
5349								Two area lawmakers said Democrats might entice some Republicans to support a tax hike.	Two Inland Valley lawmakers revealed it might be possible for Democrats to entice some Republicans to support a tax hike.	5.0
6704	901	main-captions	MSRvid	2012train	601	none	none	A woman is chopping garlic.	A woman slices a fish.	1.0
11028	5225	main-news	headlines	2015	682	none	none	Google releases Nexus 5 phone with Kit Kat	Google redesigns search results on PCs	1.0
8365	2562	main-news	MSRpar	2012test	190	none	none	\"It's going to happen,\" said Jim Santangelo, president of the Teamsters Joint Council 42 in El Monte.	\"That really affects the companies, big time,\" said Jim Santangelo, president of the Teamsters Joint Council 42 in El Monte.	1.5
1434								He left the army for Syria where he received religious training.	He moved to Syria, where he underwent further religious training in traditional Islamic beliefs.	0.0
7572	1769	main-captions	images	2015	821	none	none	Two little girls are playing on a trampoline.	Two little boys are playing on a playground.	1.4
3672								Passenger Keith Charlton, who helped tackle the man, last night praised the efforts of the injured chief flight attendant, known to passengers as Greg.	Passenger Keith Charlton, who also tackled the attacker, praised the efforts of the injured chief flight attendant.	5.0
3862								They said they also seized several items which might be linked to ritual killing, including an animal's skull with a nail driven through it.	Among the evidence seized by detectives was an animal skull with a nail driven through its head, which may have been used in a \"black magic\" ceremony.	5.0
6137	334	main-captions	MSRvid	2012test	499	none	none	A woman is slicing octopus.	A man is playing the guitar.	0.0
10093	4290	main-news	headlines	2013	673	none	none	Stock index futures point to lower start	Stock index futures signal early losses	4.4
4453								The U.S. Supreme Court will hear arguments on Wednesday on whether companies can be sued under the Americans with Disabilities Act for refusing to rehire rehabilitated drug users.	The high court will hear arguments today on whether companies can be sued under the ADA for refusing to rehire rehabilitated drug users.	5.0
11186	5383	main-news	headlines	2015	1066	none	none	Ukraine protesters rebuild barricades	Putin speaks on Ukraine, protesters rebuild barricades	3.4
8438	2635	main-news	MSRpar	2012test	294	none	none	The transaction will expand Callebaut's sales revenues from its consumer products business to 45 percent from 23 percent.	The transaction will expand Callebaut's sales revenues from its consumer products business by around 45 percent to some one-third of total sales.	3.5
7719	1916	main-captions	images	2015	1253	none	none	A young girl with a pink hat on with a yellow building in the background.	A young girl in a pink dress with something in her hand.	1.8
4898								The Federal Open Market Committee meeting gets under way on Tuesday with a monetary policy decision due on Wednesday.	The Federal Open Market Committee will end its two-day policy-setting meeting and announce its decision on Wednesday.	5.0
3712								\"It is a benign web where we hope to catch investors and where each of us can advance our enlightened self interest through cooperation with others.\"	It is a benign web where we hope to catch investors and where each of us can advance our enlightened self-interest through cooperation with others,' said Mr Goh.	5.0
5974	171	main-captions	MSRvid	2012test	252	none	none	A woman is playing a flute on stage.	The woman is playing the flute.	3.6
4356								Police said her two small children were alone in the apartment for up to two days.	Police said her two small children were alone there for up to two days as she lay dead.	0.0
11413	5610	main-news	headlines	2016	468	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Napolitano elected for second term as Italy president	Italian President Napolitano elected for second term	5.0
1263								Mr Alibek said: \"Our outcomes are very encouraging.	\"Our outcomes are very encouraging,\" George Mason researcher Ken Alibek said.	5.0
5728								Humphries, and his father William, were on the IU campus Wednesday afternoon and Thursday morning.	Humphries, and his father, William, arrived at IU in the early afternoon and spent the day with IU coach Mike Davis.	0.0
10965	5162	main-news	headlines	2015	519	none	none	Son of US evangelist kills himself The son of popular US evangelist Rick Warren has killed himself.	Son of popular US evangelist Warren kills himself	4.4
11167	5364	main-news	headlines	2015	1016	none	none	Italian pilgrims die in bus plunge	Passengers dead in Italy bus plunge	3.8
